Giesta [fibra têxtil],22;
Giroscópio,9;
Goiabada,29;
Gorgorão [armarinho],26;
Gorgorão [tecido],24;
Grafita natural cristalina destinada à lubrificação de semente,1;
Grafite [lápis para desenho],16;
Grafite [mina para lapiseira],16;
Grampeador [aparelho],9;
Grampeador para uso industrial,7;
Grampo cirúrgico,10;
Grampo de alpinismo,28;
Grampo de metal [ferragem],6;
Grampo para ardósia,6;
Grampo para grampeador industrial,7;
Granulado sanitário para animal,31;
Grão-de-bico,31;
Graspa [it. grappa],33;
Grinalda de flor natural,31;
Grua,7;
Guaçatonga para infusão não medicinal,30;
Guaco para infusão não medicinal,30;
Guandu [fruto do anduzeiro],31;
Guaraná [bebida não alcoólica],32;
"Guaraná [pó para preparar bebida, exceto para fins medicinais, dietéticos outerapêuticos],32";
Guaraná [xarope, exceto para fins medicinais, dietéticos ou terapêuticos],32;
Guaxima [fibra têxtil],22;
Guichê,19;
Guilhotina manual,8;
Guitarra,15;
Guitarra chinesa [pipa, violão],15;
Guizo [brinquedo],28;
Gurjão de peixe,29;
Hambúrguer de carne,29;
Hambúrguer de peixe,29;
Haste de metal,6;
Hebdomadário [semanário; publicação],16
Hipnoanalgésico,5;
Hipnótico [sonífero],5;
Holofote,11;
Hormônio para o tratamento de insuficiência testicular,5;
Hortelã,31;
Imã para o estômago de animal,10;
Imobilizador de cabeça [para proteção],9;
Imobilizador ortopédico [tala],10;
Impressor [máquina],7;
Imunoglobulina,5;
Imunossoro,5;
Inalante,5;
Inibidor de vórtice [parte de instalações hidráulicas],11;
Inibidor do metabolismo,5;
Inibidores enzimáticos [conservantes],1;
Inibidor hormonal,5;
Instalação para abastecimento de água,11;
Instalação para distribuição de fluido líquido ou gasoso,11;
Instalação para tratamento de água servida,11;
Instrumento acústico [musical],15;
Instrumento de controle para caldeira,9;
Instrumento manual para apicultura,8;
Instrumento para alimentar ou dar de beber a ave,21;
Instrumento para embriotomia,10;
Instrumento usado na agrimensura,9;
Insulina para tratamento da diabetes [medicamento],5;
Interruptor para computador, de força,9;
Interruptor para computador, de velocidade,9;
Interruptor para farol e seta para veículo,12;
Isca natural para pesca, viva ou não,31;
Isolante de fibra,17;
Jacinto em bruto [destinado à indústria],1;
Jade em bruto [destinado à indústria],1;
Jaleco,25;
Jaleco descartável,10;
Jangada,12;
Jarina [marfim vegetal],20;
Jaú não metálico [andaime],19;
Joelho [enroladinho],30;
Jogo de cartas,28;
Jogo de dardo,28;
Jogo de matriz,7;
Jogo de matriz com bucha e rolamento de esfera,7;
Jogo de roleta,28;
Jogo erótico,28;
Joia de nióbio,14;
Junco em bruto,22;
Junta [peça de motor],7;
Junta metálica,6;
Junta não metálica,17;
Juta [planta],31;
Kenaf [cânhamo-brasileiro],22;
Kit manicure [estojos de manicure] com artigos de cutelaria,8;
"Kits educacionais, compreendendo livros e cassetes de áudio, embalados comouma unidade,16";
"Kits educacionais, compreendendo livros e cds ou dvds, embalados como umaunidade,16";
"Kits educacionais, compreendendo livros e mídia magnética,  embalados comouma unidade,16";
Lã de aço em bruto,6;
Lã de madeira,19;
Laçarote e laço para animal,18;
Laço para roupa,26;
Lacres de proteção e segurança para medidores de água, gás e energia elétrica,9;
Lajota,19;
Lâmina de frenagem adaptável ao esqui,28;
Lâmina de madeira,19;
Lâmina de metal,6;
Laminado de metal,6;
Laminados plásticos para revestimento de móveis,20;
Laminados plásticos para revestimento de pisos e paredes,27;
Lâmpada de fenda [biomicroscópio ocular],10;
Lâmpadas à base de diodos emissores de luz (LED),11;
Lâmpada incandescente,11;
Lampião elétrico,11;
Lampião não elétrico,4;
Lança,8;
Lançador de granada,13;
Lanterna para sinal de navio,9;
Lanterna para veículo,11;
Lápis-lazúli [lazurita=pedra ornamental],14;
Lasanha,30;
Lavadora a gás,7;
Lavadora de roupa e de louça,7;
Lavadora para uso industrial,7;
Leite de coco,29;
Leite de soja [condimento],30;
Leiteira,21;
Lenço de lapela,25;
Lenços umedecidos antibacterianos para uso hospitalar,5;
Letreiro de vidro,21;
Liberador hormonal,5;
Licoreira,21;
Ligante para fundição [produto químico],1;
Lima para calo,8;
Lingerie,25;
Lingoteira,6;
Língua,29;
Lingüiça,29;
Linha de chenille,23;
Líquido antiembaçante [produto químico],1;
Líquido antiembaçante para óculos de natação,9;
Líquido antibacteriano para higiene hospitalar,5;
Líquido para dessulfatar o acumulador elétrico,1;
Líquido, creme e pó para limpeza do dente,3;
Livro cartonado,16;
Livro de bolso,16;
Livro de contabilidade,16;
Livro de tombo,16;
Livro didático,16;
Livro encadernado,16;
Livro litúrgico,16;
Lixadeira elétrica de bancada,7;
Lixadeira elétrica manual, com propulsão muscular,8;
Lixadeira manual, não elétrica [propulsão muscular],8;
Lixa para limpeza,3;
Loção para assepsia pré-cirúrgica,5;
Lombo,29;
Lona [tecido],24;
Lona plástica em bobina,17;
Louro,30;
Lubrificante vaginal,5;
Lula,29;
Luminária,11;
Lustra-móvel,3;
Luva cirúrgica,10;
Luva térmica [proteção e segurança],9;
Macaco hidráulico,7;
Macaco hidráulico manual,8;
Macela [erva utilizada em enchimento de travesseiro],22;
Macela [marcela] para infusão não medicinal,30;
Macete,8;
Machadinha de tanoeiro,8;
Macho [ferramenta],8;
Macho para fundição de metal,6;
Magnetita usada para produção de ferro e de aço,6;
Magneto [magnetismo, magnético, ímã],9;
Maiô,25;
Malaquita em bruto,6;
Malho [martelo de ferro],8;
Mama [fertilizante],1;
Mancal,7;
Manchões radiais [parte de veículo],12;
Mandolina [Mandola = antigo instrumento da família do alaúde],15;
Manganita,1;
Mangueira e correia [peça de máquina],7;
Mangueira metálica para água,6;
Manilha [tubo] de concreto,19;
Manjericão,31;
Manjerona,31;
Manta balística [tecido],24;
Manta térmica elétrica, exceto para uso medicinal,11;
Manta térmica elétrica para uso medicinal,10;
Manteiga de alho,29;
Manteiga de cacau de uso farmacêutico,5;
"Máquina acionadora [elevador] elétrica e/ou mecânica do vidro da porta [parte deveículos],12";
Máquina de beneficiamento e seleção de produto hortifrutigranjeiro,7;
Máquina de café expresso para uso industrial e comercial,11;
Máquina de ceifar,7;
Máquina de computar,9;
Máquina de costura e de overloque para uso industrial,7;
Máquina de edição de som e imagem,9;
Máquina de grampear,9;
Máquina de overloque de uso doméstico,7;
Máquina de recarga de cartuchos de impressoras,7;
Máquina de registrar,9;
Máquina dínamo-elétrica,9;
Máquina e equipamento para aquecimento,11;
Máquina e equipamento para geração de vapor,7;
Máquina e equipamento para lavagem de veículo,7;
Máquina e equipamento para secagem,11;
Máquina e equipamento para ventilação,11;
Máquina elétrica de filigrana,9;
Máquina fornecedora de recibo,9;
Máquina injetora,7;
Máquina para adubagem e plantio,7;
Máquina para ajustar agulha para fonógrafo,7;
Máquina para amanho de terra,7;
Máquina para apuração [contagem],9;
Máquina para carregamento de navio,7;
Máquina para embalagem,7;
Máquina para fazer ou cobrir cova para semeadura ou plantio,7;
Máquina para imprimir e emitir bilhete,7;
Máquina para jato de areia,7;
Máquina para lapidação de pedra,7;
Máquina para revolver e preparar o solo,7;
Máquina para transplante de árvore,7;
Máquina para tratamento de água em piscicultura,11;
Máquina para triturar ou machucar galho,7;
Máquinas hidráulicas de carga,7;
Máquinas para confecção de fraldas descartáveis,7;
Máquinas para vedar,7;
Marmelada,29;
Marreta,8;
Martelete [máquina pneumática; britadeira],7
Marzipã [pasta de amêndoa e açúcar],30;
Máscara de fantasia descartável ou não,28;
Massa corrida,2;
Massa deformável para exercício terapêutico,5;
Massa e gesso para uso dentário,5;
Massa para vidraceiro,17;
Massa vedante,17;
Massageador facial,10;
Masseira elétrica,7;
Masseira não elétrica,21;
Mastros de veleiros [parte de meio de transporte],12;
Matéria físsil para aparelho de energia nuclear [combustível atômico],4;
Matéria-prima para a indústria farmacêutica,1;
Matéria-prima para indústria cosmética,1;
Material de pavimentaçã alcatrão em bruto de origem vegetal,19;
Material para estofamento de borracha e matéria plástica,17;
Matraca [instrumento musical de percussão],15;
Matrizes de corte [máquinas industriais],7;
Mecanismo de alimentação de cartucho [para armas],13;
Mecanismo de culatra e suas partes,13;
Mecanismo de gatilho e de engatilhamento,13;
Mecanismo de segurança para arma,13;
Medalhão de peixe,29;
Medicamento à base de ácido glicólico,5;
Medicamento à base de arnica,5;
Medicamento à base de calêndula,5;
Medicamento à base de erva-de-são-joão [mentrasto],5;
Medicamento à base de espinheira-santa,5;
Medicamento à base de extrato de andiroba,5;
Medicamento à base de extrato de jaborandi,5;
Medicamento à base de guaçatonga,5;
Medicamento à base de guaco,5;
Medicamento à base de sucupira,5;
Medicamento à base de unha-de-gato [Uncaria],5;
Medicamento ansiolítico,5;
Medicamento antiácido,5;
Medicamento antialérgico,5;
Medicamento anticoncepcional para uso humano,5;
Medicamento anticonvulsivante,5;
Medicamento antidepressivo,5;
Medicamento antidiabético,5;
Medicamento antidiarreico,5;
Medicamento antidiurético,5;
Medicamento anti-hipertensivo,5;
Medicamento anti-inflamatório,5;
Medicamento antipirético,5;
Medicamento antirretroviral,5;
Medicamento contra dores de cabeça,5;
Medicamento contra náuseas,5;
Medicamento contra o alcoolismo,5;
Medicamento de efeito uterotrópico,5;
Medicamento diurético,5;
Medicamento homeopático em glóbulos de sacarose,5;
Medicamento homeopático em pó de lactose,5;
Medicamento homeopático em supositório,5;
Medicamento homeopático em tabletes de lactose,5;
Medicamento homeopático em tintura [alcoolatura],5;
Medicamento homeopático na forma de creme,5;
Medicamento homeopático na forma de óvulo,5;
Medicamento imunomodulador,5;
Medicamento imunossupressor,5;
Medicamento miorrelaxante [relaxante muscular],5;
Medicamento para angina do peito,5;
Medicamento para o tratamento de câncer,5;
Medicamento para tratamento de distúrbios cardíacos,5;
Medicamento para tratamento de distúrbios da motilidade gastrintestinal,5;
Medicamento para tratamento de insuficiência hepática,5;
Medicamento para tratamento hormonal,5;
Medicamento quimioterápico,5;
Medicamentos administrados via implante subcutâneo,5;
Medicamento vasoconstritor,5;
Medicamento vasodilatador,5;
Meia para hidroginástica [artigo esportivo],28;
Meias natalinas, para ornamentação,28;
Meio de transporte de propulsão muscular,12;
Mesa de cimento ou concreto,19;
Mesa e botões para futebol de mesa,28;
Metal de adição para solda,6;
Metanol [combustível],4;
Miçanga,26;
Microbicida para uso industrial [produto químico],1;
Milho em conserva,29;
Milho in natura,31;
Míssil,13;
Mistura de gás para soldagem,1;
Mó [ferramenta manual para amolação],8;
"Mobiliário para deficientes físicos, pessoas com mobilidade reduzida e inválidos,exceto para fins médicos,20";
"Mobiliário para deficientes físicos, pessoas com mobilidade reduzida e inválidos,para fins médicos,10";
Modelos e manequins odontológicos,9;
Moedor elétrico de carne,7;
Moedor industrial,7;
"Mola para matriz [""DIE SPRINGS""],7";
Molas para travas de segurança do capô do automóvel,12;
Molde de papel e de papelão,16;
Molde/forma em borracha de silicone,17;
Moldura para interruptor,9;
Molduras plásticas [frente removível] para celulares e calculadoras,9;
Molduras plásticas [frente removível] para relógios,14;
Molibdenita [minério],6;
Molinete,28;
Molusco em conserva,29;
Monitor de gordura corporal [uso médico],10;
Monitor de pressão arterial digital semi-automático de braço/pulso,10;
"Monitores eletrofisiológicos [aparelho que registra as atividades elétricas detecidos biológicos e atividades do coração],10";
Moqueca,29;
Mordedor infantil para o dente,10;
Mortadela,29;
Mosquetão,13;
Mosquiteiro [tela de metal contra insetos colocada em janelas e/ou portas],6;
Mosquiteiro [tela não metálica contra insetos colocada em janelas e/ou portas],19;
Motor síncrono aplicado em timer eletromecânico e sistema de controle,9;
Motores de arranque [partes de máquinas],7;
Motores de arranque [partes de veículos terrestres],12;
Mourão,19;
Móvel em cimento ou concreto,19;
Móvel modulado,20;
Munhequeira com fim terapêutico,10;
Munição para arma de fogo,13;
Nabiça [nabo pouco desenvolvido, fresco],31;
Nabo,29;
Nabo [fresco],31;
Nécessaire [vazia],18;
Nesga,26;
Nhoque,30;
Niple de metal,6;
Nirá [fresco],31;
Nitrato de potássio,1;
Nitrato de sódio,1;
Nitrito de potássio,1;
Nitrito de sódio,1;
Nitroglicerina [explosivo],13;
Noz [in natura],31;
Ocre [ocra],2;
Óculo para guiar moto e ciclo,9;
Óculo para prática de tiro ao alvo,9;
Óculo para soldador,9;
Óculo para uso em sala de emergência e de cirurgia,9;
Óculos de natação,9;
Odorizadores de uso pessoal,3;
Óleo de alho [suplemento alimentar],5;
Óleo de canola,29;
Óleo de caroço de algodão [comestível],29;
Óleo de copaíba [insumo],4;
Óleo de copaíba para suplementação alimentar,5;
Óleo de lecitina [comestível],29;
Óleo de mamona,4;
Óleo de soja,29;
Óleo de xisto betuminoso,4;
"Óleo mineral branco medicinal, utilizado na fabricação de cosméticos,medicamentos, produtos veterinários e alimentos,4";
Óleo mineral branco técnico,4;
Óleo sintético para uso industrial,4;
Olhal [ferragem],8;
Olho de sogra [doce],30;
Ombreira [umbral] de porta ou janela, exceto de metal,19;
Ônix,14;
Opala,14;
Oratório [peça do mobiliário],20;
Orégano,30;
Organo silício utilizado como massa de modelagem e entretenimento infantil,28;
Osso moído para adubagem,1;
Ossobuco,29;
Otomana [sofá],20;
Otomana [tecido],24;
Ovo desidratado,29;
Ovo em conserva,29;
Ovo fresco,29;
Ovo para alimentação,29;
Ovo para incubação,31;
Oxigênio para uso médico,5;
Paetê,26;
Painéis publicitários eletrônicos,9;
Paio,29;
Palavras cruzadas [publicações impressas],16;
Palha de babaçu,22;
Palmilha ortopédica,10;
Palmito [em conserva],29;
Palmito [fresco],31;
Pamonha doce,30;
Pamonha salgada,30;
Panamá [tecido],24;
Pano de copa,24;
Pano de prato,24;
Pano emborrachado para limpeza,21;
Pão de queijo,30;
Papel acetinado,16;
Papel adesivo [artigo de papelaria],16;
Papel almaço pautado,16;
Papel cartão,16;
Papel contínuo,16;
Papel crepom,16;
Papel da China,16;
Papel da Holanda,16;
Papel da Índia,16;
Papel de ferroprussiato [papel heliográfico],1;
Papel de seda,16;
Papel descartável para assento sanitário,16;
Papel e tela sensível à luz para fotografia,1;
Papel estêncil,16;
Papel impregnado de substância para higiene pessoal,3;
Papel marmorizado,16;
Papel ou papelão alcatroado para telhado,19;
Papel para gráfica,16;
Papel vegetal,16;
Papel vulcanizado,17;
Papoula-do-são-francisco [cânhamo-brasileiro],22;
Parabenos [conservantes],1;
Parafina para prancha de surf,4;
Parafina para uso em equipamento esportivo,28;
Parafuso para cirurgia,10;
Parede divisória não metálica substituível,19;
"Passadeira [tapete longo e estreito, feito de estofo, ou de outro material, que seestende na escada, corredor, para se passar sobre ele],27";
Passatempo, enquanto publicações impressas contendo jogos,16;
Passatempo [joguete], exceto publicações e eletroeletrônicos,28;
Pasta aderente para capturar e matar ratos,5;
Pasta condutora para exames médicos,5;
Pasta de amendoim,30;
Pasta de carne,29;
Pasta de celulose,1;
Pasta de gergelim,29;
Pasta de viagem,18;
Pasta redutora para solda,1;
Pastel de forno,30;
Pastel frito,30;
Pastilhas e gomas de mascar para fins cosméticos,3;
Patê com ovo e carne,29;
Patê de carne,29;
Patê de peixe,29;
Pé de porco [chispe],29;
Pé para móvel [não metálico],20;
peça de borracha para pedal de veículo,12;
"Peça de borracha utilizada como proteção do saco de ar no processo de reformade pneus,12";
Peças de borracha para reparo de pneus com ou sem câmara,12;
Pedaços tostados de madeira natural adicionados ao vinho para melhorar o sabor,30;
Pedalinho,28;
Pedra para filtrar de uso doméstico,11;
Pedra para filtrar em bruto de uso industrial,1;
Pegador de azeitona,21;
Pele de carneiro,18;
Pele de porco frita [torresmo],29;
"Pele frita [produto alimentício feito a partir de farinha alimentar, imitando pele deporco],30";
Películas antiofuscantes e antitérmicas para vidros,17;
Pelúcia,24;
Pena artificial [fantasia],26;
Peneira para a limpeza de piscina,21;
Penicos [urinóis],21;
Pentes laminadores de aço,6;
Pequi em conserva,29;
Percal [tecido de algodão],24;
Percalina [tecido de algodão],24;
Perfil de metal,6;
Perfil lateral em alumínio,6;
Periódico em fita ou em CD-ROM,9;
Perneira para uso em rodeio [artigo esportivo],28;
Perno para soldar metálico,6;
Petiscos à base de soja [alimentos em que a soja é predominante],29;
Piano digital,15;
Pião,28;
Pilastra não metálica para construção,19;
Pillbox [caixa para pílulas] com timer programável,9;
Pinça para cirurgia,10;
Pincel para maquiagem,21;
Pingadeira [vaso onde se recolhe o líquido que escorre da carne, ao assar],21;
Pino de boliche,28;
Pipoca doce [pronta],30;
Pipoca salgada [pronta],30;
Pista de corrida,28;
Piteira [fibra têxtil],22;
Placa de metal polido usada como espelho,6;
Placa em forma de dente para sola de esqui,28;
Placa [hardware] para telecomunicação,9;
Placa fotomecânica metálica gravada em relevo sobre metal,6;
Placa identificadora de logradouro público metálica,6;
Placa identificadora de logradouro público não metálica,19;
Placa metálica de uso medicinal,10;
Placa para acumulador elétrico,9;
Placas solares para aquecimento,11;
Planador,12;
Platinado para motor [parte de qualquer motor],7;
Platinado para motoserra,7;
Plexímetro [metrônomo],9;
Pó de cebola,29;
Pó para caipirinha [preparação não alcoólica para fazer bebida],32;
Pó para fabricação de doce,30;
Pó para milk-shake à base de leite,29;
Pó para milk-shake, exceto à base de leite,32;
Pó para molde de dentadura,5;
Pó para pudim,30;
Pó para suco,32;
Podadeira,8;
Polia [parte de máquina],7;
Poliamida [fibra têxtil],22;
Poliéster [fibra têxtil],22;
Poliestireno em bruto,1;
Poliestireno expandido [em forma de pérolas],17;
Polietileno [fibra têxtil],22;
Polímero solúvel para a indústria de produto de limpeza,1;
Polipropileno [fibra têxtil],22;
Poliuretano,1;
Poliuretano [fibra têxtil],22;
Polpa de açaí,29;
Polpa de acerola,29;
Polpa de araçá,29;
Polpa de caju,29;
Polpa de cambuci,29;
Polpa de carambola,29;
Polpa de cupuaçu,29;
Polpa de feijoa,29;
Polpa de goiaba,29;
Polpa de guaraná,29;
Polpa de jabuticaba,29;
Polpa de manga,29;
Polpa de maracujá,29;
Polpa de pitanga,29;
Polpa de tomate,29;
Polvilho,30;
Polvo,29;
Pompom,26;
Pontão [embarcação],12;
Popelina sarja,24;
Porta escova,21;
Porta nota,18;
Porta-bicicleta para veículo,12;
Porta-carvão [lareira],21;
Porta-CD,9;
Porta-CD [móvel],20;
Porta-cheques [carteiras],18;
Porta-disquete,9;
Porta-esqui para veículo,12;
Porta-incenso,21;
Porta-lápis,16;
Porta-moedas [carteiras],18;
Porta-retrato,20;
Porta-talher, exceto estojo para faqueiro,21;
Porta-toalha térmico,11;
Porteiro-eletrônico,9;
Pós de aço,6;
"Pós de aço  [se para uso por pintores, decoradores, impressores e artista][pigmentos],2";
Posicionador para castração de suínos,10;
Prateleira [construção],19;
Preparação cosmética para redução da gordura localizada,3;
Preparação de limpeza à base de álcool isopropílico,3;
Preparação de limpeza aglutinante,3;
Preparações para banho de espuma, exceto para uso medicinal,3;
Preparações para banho de espuma, para uso medicinal,5;
Preparações para banho de imersão de uso animal, exceto para uso medicinal,3;
Preparações para banho de imersão de uso animal, para uso medicinal,5;
Preparações para banho de imersão de uso pessoal, exceto para uso medicinal,3;
Preparações para banho de imersão de uso pessoal, para uso medicinal,5;
Preparações para enema,5;
Preparações para limpeza à base de ácido muriático,3;
Preparado antiembaçante para limpeza,3;
Preparado e substância para solda e para têmpera,1;
Preparado químico para a afinação do aço,1;
Preparados, complementos e suplementos alimentares à base de albumina,5;
"Preparados, complementos e suplementos alimentares à base de frutas [nãomedicinal],5";
Preparados, complementos e suplementos alimentares à base de proteína,5;
Preservativo químico para conservação de solda armazenada,1;
Pressurizador elétrico,7;
Produto antiderrapante e antideslizante para pisos,3;
Produto de higiene pessoal à base de própole,3;
0,1;
Produto destinado à inibição da evaporação e à melhoria da aparência da folha,1;
Produto para detecção imunológica do constituinte da urina e do sangue,5;
Produto para higiene animal sem aplicação terapêutica,3;
Produto para higiene pessoal no pré-operatório e no pós-operatório,5;
Produto para limpeza de instrumento médico e odontológico,5;
Produto para limpeza de lente,5;
Produto para limpeza e hidratação da pele não medicamentoso,3;
Produto químico para a purificação do açúcar,1;
Produto químico para curar polímero de uretano usado na indústria da borracha,1;
Produtos para dar brilho a frutas,4;
Projétil,13;
Propionato de cálcio para alimentos,1;
Propionato de sódio para alimentos,1;
Própole para uso medicinal [xarope],5;
Protetor para cotovelo e calcanhar [uso terapêutico],5;
Publicações em cd-rom,9;
Publicações em fascículos impressos,16;
Publicações fixadas em meio magnético,9;
Pufe,20;
Punções para escrita em braile,16;
"Purgador termodinâmico para vapor [dispositivo automático que serve paraseparar e eliminar o líquido condensado numa tubulação de vapor, sem provocara suspensão da operação da linha e sem deixar o vapor escapar],7";
Purificador de água para uso doméstico,11;
Puxador metálico,6;
Quadro de janela e porta,19;
Quadro decorativo,20;
Quater Maguey [fibra têxtil],22;
Quebra-luz [abajur],11;
Quebra-pedra [ferramenta manual],8;
Quebra-pedra para infusão não medicinal,30;
Quiabo [fresco],31;
Quibe,30;
Quimioterápico,5;
Quimono [vestuário],25;
Quindim,30;
Quiosques de plástico e fibras usados para exposições e coberturas,19;
Rabada [de boi, de porco ou de vitela],29;
Rabanete [produto fresco, in natura],31;
Ração para animal,31;
Rádio-relógio, se comercializado como rádio,9;
Rádio-relógio, se comercializado como relógio,14;
Raia para piscina,28;
Ralo metálico,6;
Ralo não metálico,19;
Rapadura [açúcar mascavo, em forma de pequeno tijolo],30;
Raspadeira para limpeza de cachimbo,34;
Raspador [ferramenta],8;
Raspador [utensílio doméstico],21;
Raticida,5;
Reagente e preparado biológico para fim de pesquisa científica,1;
Reagente químico para fim de diagnóstico,5;
Reagente químico usado na indústria e na ciência,1;
Reagente químico utilizado em revelação fotográfica,1;
Reator de fissão,11;
Reator de fusão,11;
Reator térmico para aparelhos e instrumentos de pesquisa científica,9;
Reator térmico para aparelhos e instrumentos médicos,10;
Reator térmico para produção de energia,11;
Rebenque [chicote],18;
Rebitadores [máquina para rebitar], exceto os de propulsão muscular,7;
Rebocador para embarcação,12;
Rebolo [parte de máquina],7;
Recarregador de energia [bateria],9;
Receptáculo para papel de cigarro,34;
Receptor de som,9;
Recipiente de metal [botijão] para acondicionamento de gás, cheio,4;
Recipiente de metal [botijão] para acondicionamento de gás, vazio,6;
Recipiente frigorífico não elétrico de uso doméstico,21;
Recipiente metálico para animal,6;
Recipiente não metálico para animal,21;
Recipiente para defumador não elétrico,21;
Recipiente plástico de laboratório para pesquisas científicas,9;
Recipiente plástico para coletar urina e fezes para exame laboratorial,10;
Reco-reco,15;
Rede de vôlei,28;
Refrigerante [bebida],32;
Registro d'água para instalações sanitárias,11;
Regletes para escrita em braile,16;
Régua de precisão,9;
Regulador para iluminação de palco,9;
Relógio de quartzo,14;
Removedor de cosmético,3;
Repelente de peste,5;
Repelente higiênico para cão e gato,5;
Repolho [fresco],31;
Reprodutor audiovisual para automóvel,9;
Reprodutores e matrizes,31;
Requeijão,29;
Resfriador,11;
Resina para confecção de dente,5;
Resistor [resistência elétrica],9;
Revestimento de parede feito de fibra de bagaço de cana,19;
Revestimento não medicinal para pílulas,1;
Rim,29;
Ringue de estrutura metálica,6;
Ringue de estrutura não metálica,19;
Rissole,30;
Robô industrial [máquina],7;
"Roçadeira [foice de cabo alto, própria para roçar mato – ferramenta de propulsãomuscular],8";
Roda [ferramenta de propulsão muscular],8;
Roda de roleta,28;
Roda hidráulica [parte de máquina],7;
Roda-gigante,28;
Rodízio metálico para cortina,6;
Rodízio não metálico para cortina,20;
Rodízio para carrinho de compra,12;
Rodo,21;
Rojão [projetil-foguete],13;
Roleta [jogo],28;
Rolo para estofado, cama e berço,20;
Roseta de estuque [ornato arquitetônico],19;
Roseta de metal para espora,6;
Roseta de papel, de seda [flor artificial],26;
Roupa íntima descartável,25;
Roupa para mergulho,9;
Roupas de cama hipoalergênicas,24;
Roxo de Paris [tinta],2;
Rubelita,14;
Rubi,14;
Rúcula fresca,31;
Sabão para animal de estimação,3;
Sachê com sílica gel para higienização [desumidificador],3;
Saco anódico para refino de ouro na fabricação de moeda [parte de máquina],7;
Saco d'água ou de gelo para uso medicinal,10;
Saco de estopa para limpeza,22;
Saco para lavar roupa,22;
Safira,14;
Sais de alumínio [antiperspirantes de uso industrial],1;
Saladas preparadas prontas para comer, consistindo principalmente de macarrão,30;
Salame,29;
Salicilato,1;
Salsa [erva fresca],31;
Sálvia [erva fresca],31;
Sanca,19;
Sandália para gesso,10;
Sanduicheira [aparelho elétrico],11;
Sanefa para cortina e persiana [têxtil],24;
Saponáceo,3;
Sargento [ferramenta],8;
Sarjel [tecido grosso de lã],24;
Sarrafo de madeira,19;
Secadora a gás ou a vapor [máquina de ação térmica],11;
Secadora de roupa a gás,11;
Selecionador de som [aparelho],9;
Seleta de legume em conserva,29;
Selim para animal,18;
Semente de gergelim,31;
Semente de mamona,31;
Sensor de ângulo de ataque e de ângulo de deslizamento lateral para aeronave,12;
Sensor de temperatura para aeronave,12;
Separador de célula sanguínea,10;
Separador de moeda [equipamento],9;
Separador magnético [aparelho],9;
Separador magnético [máquinas ou parte de máquinas industriais],7;
Seringa especial para enema,10;
Seringa para animal,10;
Serpentina de papel,28;
Serra de aço [parte de máquina],7;
Sianinha [artigo de armarinho],26;
Sidra [bebida alcoólica],33;
Silencioso [silenciador] para escapamentos de veículos terrestres,7;
Sinete para lacrar,16;
Siri, não vivo,29;
Sismógrafo,9;
"Sistema computadorizado [hardware e software] dedicado ao controle de peças deartilharia [console de operação],13";
"Sistema computadorizado [hardware e software] dedicado ao disparo de peças deartilharia [console de tiro],13";
"Sistema computadorizado [hardware e software] de monitoramento e detecção deobjetos em espaço aéreo, por meio de micro-ondas,9";
"Sistema computadorizado [hardware e software] de monitoramento e detecção deobjetos em espaço aéreo, por meio de ondas de rádio,9";
"Sistema computadorizado [hardware e software] de monitoramento e detecção deobjetos em espaço aéreo, por meio de ondas sonoras,9";
"Sistema computadorizado [hardware e software] de monitoramento e detecção deobjetos em espaço aéreo, por meio de radiação infravermelha,9";
"Sistema computadorizado [hardware e software] de monitoramento e detecção deobjetos em espaço marítimo, por meio de micro-ondas,9";
"Sistema computadorizado [hardware e software] de monitoramento e detecção deobjetos em espaço marítimo, por meio de ondas de rádio,9";
"Sistema computadorizado [hardware e software] de monitoramento e detecção deobjetos em espaço marítimo, por meio de ondas sonoras,9";
"Sistema computadorizado [hardware e software] de monitoramento e detecção deobjetos em espaço marítimo, por meio de radiação infravermelha,9";
"Sistema computadorizado [hardware e software] de monitoramento e detecção deobjetos em espaço terrestre, por meio de micro-ondas,9";
"Sistema computadorizado [hardware e software] de monitoramento e detecção deobjetos em espaço terrestre, por meio de ondas de rádio,9";
"Sistema computadorizado [hardware e software] de monitoramento e detecção deobjetos em espaço terrestre, por meio de ondas sonoras,9";
"Sistema computadorizado [hardware e software] de monitoramento e detecção deobjetos em espaço terrestre, por meio de radiação infravermelha,9";
"Sistema computadorizado [hardware e software] de monitoramento e detecção deobjetos, por meio de radiação visível,9";
Sistema e equipamentos de tratamento de efluentes,11;
Sistemas de segurança para veículos,12;
Sobrepeliz,25;
Sofá-cama,20;
Software para jogo e entretenimento [programa de computador],9;
Soja fresca,31;
Soja caramelizada doce [alimentos em que a soja é predominante],29;
Solado não ortopédico,25;
Solda metálica,6;
Solução eletrolítica para fins medicinais,5;
"Solução injetável à base de ácido, sem finalidade terapêutica, de aplicaçãointradérmica para cobrir escara,5";
Solução para nutrição parenteral [para uso medicinal],5;
Solução química para bateria de sistema de refrigeração,1;
Solução química para bateria de veículo automotivo,1;
Solventes/ diluentes destinados à indústria,1;
"Sonda [aparelho de perfuração que atinge grande e média profundidade paraconhecimento do subsolo],7";
Sorbato de potássio para alimentos,1;
Sorda de rapadura [biscoito doce],30;
Soro fisiológico [medicamento],5;
Sorveteira elétrica de uso doméstico,11;
Sorveteira não elétrica de uso doméstico,21;
